Frame_Index,Frame_ID,Points_Within_1m,Avg_Height_m,Status
14765,00208498,742,1.8279302,OK
14766,00208499,741,1.8281654,OK
14767,00208500,741,1.8279891,OK
14768,00208501,746,1.8291045,OK
14769,00208502,739,1.8286012,OK
14770,00208503,740,1.8286976,OK
14771,00208504,745,1.8289304,OK
14772,00208505,740,1.8283532,OK
14773,00208506,738,1.8284562,OK
14774,00208507,744,1.8283252,OK
14775,00208508,735,1.8287874,OK
14776,00208509,746,1.8282753,OK
14777,00208510,742,1.8282441,OK
14778,00208511,744,1.8283747,OK
14779,00208512,746,1.8283737,OK
14780,00208513,741,1.8281085,OK
14781,00208514,742,1.828073,OK
14782,00208515,745,1.8281676,OK
14783,00208516,737,1.8278885,OK
14784,00208517,745,1.8282859,OK
14785,00208518,740,1.8291461,OK
14786,00208519,742,1.8282596,OK
14787,00208520,740,1.8281174,OK
14788,00208521,745,1.828528,OK
14789,00208522,742,1.8277804,OK
14790,00208523,745,1.828202,OK
14791,00208524,744,1.8279389,OK
14792,00208525,739,1.8280176,OK
14793,00208526,738,1.8287311,OK
14794,00208527,735,1.8282404,OK
14795,00208528,740,1.8286885,OK
14796,00208529,743,1.8284347,OK
14797,00208530,738,1.8288413,OK
14798,00208531,742,1.8280163,OK
14799,00208532,744,1.8284403,OK
14800,00208533,738,1.8282825,OK
14801,00208534,743,1.8290161,OK
14802,00208535,740,1.8283235,OK
14803,00208536,746,1.8291559,OK
14804,00208537,741,1.8286742,OK
14805,00208538,744,1.8281404,OK
14806,00208539,740,1.8282118,OK
14807,00208540,738,1.828388,OK
14808,00208541,740,1.8285934,OK
14809,00208542,739,1.8285285,OK
14810,00208543,733,1.828706,OK
14811,00208544,743,1.8286232,OK
14812,00208545,740,1.8283976,OK
14813,00208546,740,1.8282349,OK
14814,00208547,742,1.829565,OK
14815,00208548,736,1.8287735,OK
14816,00208549,738,1.8284224,OK
14817,00208550,738,1.8285948,OK
14818,00208551,746,1.828292,OK
14819,00208552,743,1.8285955,OK
14820,00208553,742,1.8285908,OK
14821,00208554,740,1.8283875,OK
14822,00208555,746,1.828626,OK
14823,00208556,740,1.8283901,OK
14824,00208557,738,1.8286155,OK
14825,00208558,743,1.8289926,OK
14826,00208559,739,1.8283106,OK
14827,00208560,739,1.8294096,OK
14828,00208561,737,1.8284031,OK
14829,00208562,741,1.82852,OK
14830,00208563,741,1.8285025,OK
14831,00208564,743,1.8280385,OK
14832,00208565,743,1.8278855,OK
14833,00208566,744,1.8280159,OK
14834,00208567,740,1.8281986,OK
14835,00208568,741,1.8282588,OK
14836,00208569,741,1.8277955,OK
14837,00208570,730,1.8280016,OK
14838,00208571,740,1.8279415,OK
14839,00208572,739,1.827291,OK
14840,00208573,741,1.8277645,OK
14841,00208574,738,1.8281536,OK
14842,00208575,738,1.8279722,OK
14843,00208576,745,1.8284832,OK
14844,00208577,744,1.8280141,OK
14845,00208578,738,1.8285143,OK
14846,00208579,739,1.8275557,OK
14847,00208580,739,1.8282714,OK
14848,00208581,738,1.8292142,OK
14849,00208582,738,1.8286757,OK
14850,00208583,743,1.8284066,OK
14851,00208584,736,1.8293462,OK
14852,00208585,740,1.8292946,OK
14853,00208586,737,1.8280528,OK
14854,00208587,733,1.8287286,OK
14855,00208588,745,1.8280782,OK
14856,00208589,741,1.8283428,OK
14857,00208590,736,1.8279825,OK
14858,00208591,745,1.8286788,OK
14859,00208592,740,1.827964,OK
14860,00208593,740,1.8293071,OK
14861,00208594,738,1.8285083,OK
14862,00208595,748,1.8281269,OK
14863,00208596,748,1.8295368,OK
14864,00208597,742,1.8285205,OK
14865,00208598,742,1.8284948,OK
14866,00208599,743,1.8292875,OK
14867,00208600,740,1.8287063,OK
14868,00208601,741,1.8280185,OK
14869,00208602,747,1.8276517,OK
14870,00208603,748,1.8282908,OK
14871,00208604,739,1.8289347,OK
14872,00208605,741,1.8282131,OK
14873,00208606,742,1.8285882,OK
14874,00208607,740,1.8283696,OK
14875,00208608,744,1.828169,OK
14876,00208609,745,1.8288653,OK
14877,00208610,744,1.8286363,OK
14878,00208611,739,1.8286142,OK
14879,00208612,746,1.8281729,OK
14880,00208613,743,1.8280538,OK
14881,00208614,745,1.8286959,OK
14882,00208615,744,1.8277229,OK
14883,00208616,741,1.8279594,OK
14884,00208617,743,1.8285203,OK
14885,00208618,745,1.8282292,OK
14886,00208619,751,1.8279657,OK
14887,00208620,741,1.8292403,OK
14888,00208621,738,1.8282139,OK
14889,00208622,740,1.828599,OK
14890,00208623,744,1.8286128,OK
14891,00208624,738,1.8278719,OK
14892,00208625,741,1.8290465,OK
14893,00208626,744,1.8283468,OK
14894,00208627,743,1.8286153,OK
14895,00208628,742,1.8282592,OK
14896,00208629,744,1.8282537,OK
14897,00208630,741,1.8280971,OK
14898,00208631,740,1.8279947,OK
14899,00208632,741,1.8289794,OK
14900,00208633,744,1.8281227,OK
14901,00208634,743,1.8281095,OK
14902,00208635,740,1.8281791,OK
14903,00208636,744,1.8285971,OK
14904,00208637,741,1.828948,OK
14905,00208638,745,1.8283393,OK
14906,00208639,742,1.8282324,OK
14907,00208640,739,1.828167,OK
14908,00208641,746,1.8290031,OK
14909,00208642,741,1.8288044,OK
14910,00208643,744,1.8282038,OK
14911,00208644,739,1.8282198,OK
14912,00208645,736,1.828404,OK
14913,00208646,747,1.8284572,OK
14914,00208647,741,1.8281022,OK
14915,00208648,741,1.8288083,OK
14916,00208649,745,1.8288256,OK
14917,00208650,745,1.828517,OK
14918,00208651,741,1.8283186,OK
14919,00208652,738,1.8286642,OK
14920,00208653,743,1.8290342,OK
14921,00208654,745,1.8285385,OK
14922,00208655,740,1.8282282,OK
14923,00208656,741,1.8278271,OK
14924,00208657,737,1.8287076,OK
14925,00208658,748,1.8290112,OK
14926,00208659,744,1.8281132,OK
14927,00208660,727,1.828305,OK
14928,00208661,736,1.8281364,OK
14929,00208662,738,1.8284446,OK
14930,00208663,738,1.8286815,OK
14931,00208664,742,1.8286028,OK
14932,00208665,742,1.8286179,OK
14933,00208666,738,1.8282479,OK
14934,00208667,741,1.8289181,OK
14935,00208668,736,1.828325,OK
14936,00208669,747,1.828329,OK
14937,00208670,739,1.8292202,OK
14938,00208671,740,1.82924,OK
14939,00208672,741,1.8281046,OK
14940,00208673,742,1.8297967,OK
14941,00208674,742,1.828244,OK
14942,00208675,744,1.8284534,OK
14943,00208676,741,1.8281525,OK
14944,00208677,741,1.828492,OK
14945,00208678,738,1.8282367,OK
14946,00208679,746,1.8279841,OK
14947,00208680,749,1.8291149,OK
14948,00208681,745,1.8290373,OK
14949,00208682,745,1.8285953,OK
14950,00208683,742,1.8282592,OK
14951,00208684,749,1.8283389,OK
14952,00208685,737,1.8287524,OK
14953,00208686,744,1.8282104,OK
14954,00208687,739,1.8286982,OK
14955,00208688,750,1.828236,OK
14956,00208689,739,1.8283807,OK
14957,00208690,740,1.8287035,OK
14958,00208691,745,1.8280759,OK
14959,00208692,744,1.8280395,OK
14960,00208693,734,1.8286022,OK
14961,00208694,736,1.8288553,OK
14962,00208695,737,1.8290135,OK
14963,00208696,742,1.8284098,OK
14964,00208697,741,1.8276489,OK
14965,00208698,739,1.82868,OK
14966,00208699,745,1.8282954,OK
14967,00208700,736,1.8281592,OK
14968,00208701,742,1.8283422,OK
14969,00208702,742,1.8280752,OK
14970,00208703,751,1.8281333,OK
14971,00208704,742,1.8282284,OK
14972,00208705,741,1.8283789,OK
14973,00208706,739,1.8285316,OK
14974,00208707,740,1.828238,OK
14975,00208708,742,1.8279973,OK
14976,00208709,736,1.8283881,OK
14977,00208710,737,1.8284895,OK
14978,00208711,740,1.8284637,OK
14979,00208712,744,1.8283544,OK
14980,00208713,739,1.8282375,OK
14981,00208714,744,1.8285966,OK
14982,00208715,743,1.8284986,OK
14983,00208716,743,1.8286302,OK
14984,00208717,745,1.8280499,OK
14985,00208718,742,1.8279622,OK
14986,00208719,738,1.82953,OK
14987,00208720,743,1.8282433,OK
14988,00208721,744,1.8277828,OK
14989,00208722,740,1.8286061,OK
14990,00208723,733,1.8279257,OK
14991,00208724,742,1.8285307,OK
14992,00208725,736,1.8285577,OK
14993,00208726,738,1.8281267,OK
14994,00208727,739,1.8282375,OK
14995,00208728,747,1.8280708,OK
14996,00208729,744,1.8281975,OK
14997,00208730,743,1.8284413,OK
14998,00208731,741,1.828292,OK
14999,00208732,742,1.8285108,OK
15000,00208733,745,1.8282152,OK
15001,00208734,745,1.8289151,OK
15002,00208735,741,1.8287164,OK
15003,00208736,742,1.8279519,OK
15004,00208737,738,1.828126,OK
15005,00208738,739,1.8281176,OK
15006,00208739,740,1.8283464,OK
15007,00208740,743,1.8277366,OK
15008,00208741,751,1.8282521,OK
15009,00208742,744,1.8279355,OK
15010,00208743,738,1.8288485,OK
15011,00208744,740,1.8286332,OK
15012,00208745,743,1.828195,OK
15013,00208746,742,1.8289138,OK
15014,00208747,739,1.8282007,OK
15015,00208748,745,1.8278543,OK
15016,00208749,747,1.8281901,OK
15017,00208750,748,1.8278329,OK
15018,00208751,744,1.8282845,OK
15019,00208752,738,1.8282441,OK
15020,00208753,743,1.8279883,OK
15021,00208754,739,1.8286008,OK
15022,00208755,740,1.8284959,OK
15023,00208756,736,1.8286602,OK
15024,00208757,736,1.8287802,OK
15025,00208758,745,1.828845,OK
15026,00208759,742,1.8287361,OK
15027,00208760,746,1.8286371,OK
15028,00208761,741,1.8285745,OK
15029,00208762,736,1.8284203,OK
15030,00208763,743,1.8284308,OK
15031,00208764,748,1.8281118,OK
15032,00208765,741,1.8293635,OK
15033,00208766,745,1.8283334,OK
15034,00208767,740,1.8282634,OK
15035,00208768,737,1.8283939,OK
15036,00208769,745,1.827914,OK
15037,00208770,745,1.8283811,OK
15038,00208771,740,1.8286878,OK
15039,00208772,740,1.828905,OK
15040,00208773,741,1.8281395,OK
15041,00208774,748,1.8294169,OK
15042,00208775,742,1.8283184,OK
15043,00208776,741,1.8283458,OK
15044,00208777,745,1.8278234,OK
15045,00208778,741,1.8280369,OK
15046,00208779,748,1.828359,OK
15047,00208780,749,1.8280882,OK
15048,00208781,753,1.8284421,OK
15049,00208782,749,1.8283652,OK
15050,00208783,743,1.8284433,OK
15051,00208784,745,1.8288014,OK
15052,00208785,744,1.8286642,OK
15053,00208786,745,1.8293749,OK
15054,00208787,741,1.8283149,OK
15055,00208788,744,1.8283308,OK
15056,00208789,741,1.8282427,OK
15057,00208790,742,1.8286465,OK
15058,00208791,744,1.8284113,OK
15059,00208792,740,1.8284081,OK
15060,00208793,740,1.8279551,OK
15061,00208794,741,1.8280964,OK
15062,00208795,744,1.8285092,OK
15063,00208796,745,1.8291409,OK
15064,00208797,743,1.828745,OK
15065,00208798,747,1.8280169,OK
15066,00208799,741,1.8283415,OK
15067,00208800,744,1.8284395,OK
15068,00208801,741,1.8284706,OK
15069,00208802,740,1.8288218,OK
15070,00208803,738,1.8276185,OK
15071,00208804,740,1.8283932,OK
15072,00208805,736,1.8285006,OK
15073,00208806,749,1.8287572,OK
15074,00208807,741,1.828241,OK
15075,00208808,745,1.8294328,OK
15076,00208809,740,1.8280816,OK
15077,00208810,738,1.8284578,OK
15078,00208811,745,1.8288617,OK
15079,00208812,741,1.8284599,OK
15080,00208813,739,1.829314,OK
15081,00208814,736,1.8290489,OK
15082,00208815,748,1.8285581,OK
15083,00208816,742,1.8284292,OK
15084,00208817,738,1.8283883,OK
15085,00208818,742,1.8283782,OK
15086,00208819,739,1.8285607,OK
15087,00208820,737,1.8283887,OK
15088,00208821,744,1.8288518,OK
15089,00208822,750,1.8287499,OK
15090,00208823,743,1.8285728,OK
15091,00208824,744,1.8282369,OK
15092,00208825,743,1.828181,OK
15093,00208826,744,1.828505,OK
15094,00208827,739,1.8292327,OK
15095,00208828,739,1.8283958,OK
15096,00208829,747,1.8282083,OK
15097,00208830,742,1.828757,OK
15098,00208831,737,1.8275611,OK
15099,00208832,743,1.82899,OK
15100,00208833,744,1.8286179,OK
15101,00208834,743,1.8283005,OK
15102,00208835,735,1.8284199,OK
15103,00208836,743,1.8277804,OK
15104,00208837,743,1.8281792,OK
15105,00208838,746,1.8285295,OK
15106,00208839,743,1.8276529,OK
15107,00208840,734,1.8282769,OK
15108,00208841,743,1.8286186,OK
15109,00208842,745,1.8279202,OK
15110,00208843,742,1.827899,OK
15111,00208844,737,1.828028,OK
15112,00208845,740,1.8283013,OK
15113,00208846,742,1.828801,OK
15114,00208847,743,1.8274413,OK
15115,00208848,734,1.8285738,OK
15116,00208849,746,1.8285908,OK
15117,00208850,742,1.8283068,OK
15118,00208851,743,1.8282349,OK
15119,00208852,738,1.8280346,OK
15120,00208853,738,1.8278885,OK
15121,00208854,736,1.8277173,OK
15122,00208855,742,1.8291631,OK
15123,00208856,752,1.8282537,OK
15124,00208857,746,1.828122,OK
15125,00208858,742,1.8285383,OK
15126,00208859,746,1.82876,OK
15127,00208860,745,1.8284509,OK
15128,00208861,742,1.8282872,OK
15129,00208862,737,1.8285006,OK
15130,00208863,740,1.8290431,OK
15131,00208864,743,1.828278,OK
15132,00208865,748,1.8282294,OK
15133,00208866,740,1.8293186,OK
15134,00208867,744,1.8281083,OK
15135,00208868,741,1.8289036,OK
15136,00208869,747,1.8282788,OK
15137,00208870,745,1.8280877,OK
15138,00208871,748,1.8286022,OK
15139,00208872,748,1.8286748,OK
15140,00208873,749,1.8285631,OK
15141,00208874,744,1.8277326,OK
15142,00208875,744,1.8287728,OK
15143,00208876,748,1.8280323,OK
15144,00208877,748,1.8293476,OK
15145,00208878,739,1.8285127,OK
15146,00208879,746,1.8285557,OK
15147,00208880,749,1.8291974,OK
15148,00208881,743,1.828447,OK
15149,00208882,749,1.8284446,OK
15150,00208883,749,1.8276433,OK
15151,00208884,738,1.829201,OK
15152,00208885,746,1.8283855,OK
15153,00208886,742,1.8279678,OK
15154,00208887,743,1.8290133,OK
15155,00208888,741,1.8292706,OK
15156,00208889,747,1.8282793,OK
15157,00208890,746,1.8283194,OK
15158,00208891,745,1.8292143,OK
15159,00208892,740,1.8279492,OK
15160,00208893,743,1.8285764,OK
15161,00208894,747,1.8290492,OK
15162,00208895,745,1.8273969,OK
15163,00208896,742,1.8281363,OK
15164,00208897,742,1.8278472,OK
15165,00208898,747,1.8284684,OK
15166,00208899,742,1.8287276,OK
15167,00208900,741,1.8274097,OK
15168,00208901,741,1.8281704,OK
15169,00208902,743,1.8292079,OK
15170,00208903,738,1.8287593,OK
15171,00208904,742,1.8283159,OK
15172,00208905,739,1.828507,OK
15173,00208906,745,1.8290155,OK
15174,00208907,740,1.827988,OK
15175,00208908,739,1.8279169,OK
15176,00208909,742,1.8292447,OK
15177,00208910,740,1.827798,OK
15178,00208911,745,1.8280213,OK
15179,00208912,737,1.8281727,OK
15180,00208913,746,1.8282028,OK
15181,00208914,741,1.8278825,OK
15182,00208915,748,1.8283693,OK
15183,00208916,744,1.8275098,OK
15184,00208917,736,1.8278646,OK
15185,00208918,746,1.827962,OK
15186,00208919,740,1.8275585,OK
15187,00208920,738,1.8277111,OK
15188,00208921,742,1.8287077,OK
15189,00208922,739,1.8274995,OK
15190,00208923,741,1.8274809,OK
15191,00208924,741,1.8280443,OK
15192,00208925,739,1.8285328,OK
15193,00208926,740,1.8279775,OK
15194,00208927,735,1.8280115,OK
15195,00208928,737,1.8283114,OK
15196,00208929,745,1.8280191,OK
15197,00208930,739,1.828081,OK
15198,00208931,746,1.8279928,OK
15199,00208932,741,1.8299038,OK
15200,00208933,748,1.8285438,OK
15201,00208934,746,1.8282782,OK
15202,00208935,740,1.8285394,OK
15203,00208936,747,1.8284185,OK
15204,00208937,743,1.8277378,OK
15205,00208938,747,1.8282101,OK
15206,00208939,746,1.828362,OK
15207,00208940,743,1.8281783,OK
15208,00208941,733,1.8285558,OK
15209,00208942,737,1.8288689,OK
15210,00208943,743,1.8282975,OK
15211,00208944,741,1.8279873,OK
15212,00208945,743,1.8282323,OK
15213,00208946,739,1.8277742,OK
15214,00208947,740,1.8278264,OK
15215,00208948,743,1.8282784,OK
15216,00208949,740,1.8288729,OK
15217,00208950,738,1.8277773,OK
15218,00208951,745,1.8289402,OK
15219,00208952,747,1.8281914,OK
15220,00208953,750,1.8300002,OK
15221,00208954,743,1.8277578,OK
15222,00208955,745,1.829473,OK
15223,00208956,743,1.8286297,OK
15224,00208957,739,1.8283881,OK
15225,00208958,744,1.8286333,OK
15226,00208959,744,1.828676,OK
15227,00208960,743,1.8284305,OK
15228,00208961,740,1.828383,OK
15229,00208962,744,1.828166,OK
15230,00208963,741,1.8285309,OK
15231,00208964,742,1.8296884,OK
15232,00208965,742,1.8284537,OK
15233,00208966,741,1.8300287,OK
15234,00208967,741,1.8287022,OK
15235,00208968,736,1.8278304,OK
15236,00208969,742,1.8281257,OK
15237,00208970,737,1.8283198,OK
15238,00208971,740,1.8294454,OK
15239,00208972,742,1.8289038,OK
15240,00208973,744,1.8281475,OK
15241,00208974,745,1.8291548,OK
15242,00208975,745,1.8283722,OK
15243,00208976,741,1.8284018,OK
15244,00208977,742,1.828002,OK
15245,00208978,745,1.8283565,OK
15246,00208979,741,1.8283095,OK
15247,00208980,742,1.828485,OK
15248,00208981,745,1.8301078,OK
15249,00208982,745,1.8285697,OK
15250,00208983,747,1.8295362,OK
15251,00208984,742,1.8284056,OK
15252,00208985,744,1.828582,OK
15253,00208986,744,1.828571,OK
15254,00208987,743,1.8286123,OK
15255,00208988,741,1.828489,OK
15256,00208989,748,1.8277433,OK
15257,00208990,740,1.8286859,OK
15258,00208991,746,1.827641,OK
15259,00208992,739,1.8283688,OK
15260,00208993,746,1.8283112,OK
15261,00208994,746,1.8279898,OK
15262,00208995,737,1.8283342,OK
15263,00208996,741,1.8286884,OK
15264,00208997,746,1.8282866,OK
15265,00208998,742,1.8285474,OK
15266,00208999,747,1.8285334,OK
15267,00209000,738,1.8280993,OK
15268,00209001,744,1.8290668,OK
15269,00209002,735,1.8287185,OK
15270,00209003,747,1.8292686,OK
15271,00209004,739,1.8289872,OK
15272,00209005,742,1.8283403,OK
15273,00209006,744,1.8290018,OK
15274,00209007,743,1.8290877,OK
15275,00209008,747,1.8293053,OK
15276,00209009,750,1.8282983,OK
15277,00209010,744,1.8279606,OK
15278,00209011,740,1.8292636,OK
15279,00209012,743,1.827919,OK
15280,00209013,743,1.8290066,OK
15281,00209014,748,1.8289739,OK
15282,00209015,746,1.8283135,OK
15283,00209016,745,1.8290724,OK
15284,00209017,739,1.8286729,OK
15285,00209018,742,1.8283596,OK
15286,00209019,742,1.828149,OK
15287,00209020,748,1.8279108,OK
15288,00209021,747,1.8283862,OK
15289,00209022,743,1.8283402,OK
15290,00209023,740,1.8282201,OK
15291,00209024,742,1.8287383,OK
15292,00209025,739,1.8280517,OK
15293,00209026,748,1.8293622,OK
15294,00209027,747,1.8285664,OK
15295,00209028,746,1.8284575,OK
15296,00209029,741,1.8280044,OK
15297,00209030,746,1.8273997,OK
15298,00209031,750,1.8283874,OK
15299,00209032,750,1.8290895,OK
15300,00209033,745,1.828335,OK
15301,00209034,739,1.828122,OK
15302,00209035,744,1.828756,OK
15303,00209036,751,1.8293033,OK
15304,00209037,743,1.8285971,OK
15305,00209038,748,1.8283305,OK
15306,00209039,745,1.8290288,OK
15307,00209040,746,1.828334,OK
15308,00209041,742,1.8288233,OK
15309,00209042,747,1.8292915,OK
15310,00209043,742,1.8287808,OK
15311,00209044,743,1.8283381,OK
15312,00209045,740,1.8284078,OK
15313,00209046,742,1.8280908,OK
15314,00209047,744,1.8287191,OK
15315,00209048,742,1.8284837,OK
15316,00209049,742,1.8285848,OK
15317,00209050,738,1.8285867,OK
15318,00209051,744,1.8293339,OK
15319,00209052,741,1.829259,OK
15320,00209053,743,1.8290099,OK
15321,00209054,745,1.8286238,OK
15322,00209055,742,1.8288225,OK
15323,00209056,750,1.8288631,OK
15324,00209057,748,1.8285681,OK
15325,00209058,738,1.8282807,OK
15326,00209059,743,1.8282609,OK
15327,00209060,738,1.8281728,OK
15328,00209061,728,1.8288386,OK
15329,00209062,740,1.830303,OK
15330,00209063,731,1.8291491,OK
15331,00209064,732,1.8291852,OK
15332,00209065,740,1.8282192,OK
15333,00209066,748,1.8284352,OK
15334,00209067,743,1.828797,OK
15335,00209068,738,1.8276477,OK
15336,00209069,748,1.8281671,OK
15337,00209070,749,1.8282489,OK
15338,00209071,737,1.8281233,OK
15339,00209072,748,1.8282415,OK
15340,00209073,738,1.8282007,OK
15341,00209074,748,1.8277969,OK
15342,00209075,744,1.828157,OK
15343,00209076,738,1.828368,OK
15344,00209077,737,1.828663,OK
15345,00209078,744,1.8282369,OK
15346,00209079,747,1.8280989,OK
15347,00209080,745,1.8280572,OK
15348,00209081,749,1.8288354,OK
15349,00209082,740,1.8282055,OK
15350,00209083,737,1.8287872,OK
15351,00209084,742,1.8281158,OK
15352,00209085,740,1.8286525,OK
15353,00209086,746,1.828314,OK
15354,00209087,747,1.8275912,OK
15355,00209088,744,1.8286829,OK
15356,00209089,743,1.8284338,OK
15357,00209090,745,1.8293631,OK
15358,00209091,742,1.827869,OK
15359,00209092,744,1.8279799,OK
15360,00209093,746,1.8279225,OK
15361,00209094,742,1.8278035,OK
15362,00209095,739,1.8279893,OK
15363,00209096,745,1.8278686,OK
15364,00209097,744,1.8290265,OK
15365,00209098,737,1.8281504,OK
15366,00209099,744,1.8280954,OK
15367,00209100,742,1.8280051,OK
15368,00209101,738,1.8282491,OK
15369,00209102,741,1.8289237,OK
15370,00209103,738,1.828035,OK
15371,00209104,738,1.8280205,OK
15372,00209105,734,1.8279634,OK
15373,00209106,741,1.8280127,OK
15374,00209107,743,1.8282356,OK
15375,00209108,741,1.8289688,OK
15376,00209109,744,1.8278211,OK
15377,00209110,740,1.8280343,OK
15378,00209111,743,1.8283522,OK
15379,00209112,740,1.827669,OK
15380,00209113,746,1.8284376,OK
15381,00209114,742,1.8274219,OK
15382,00209115,743,1.8288705,OK
15383,00209116,747,1.8283423,OK
15384,00209117,737,1.8283023,OK
15385,00209118,741,1.827915,OK
15386,00209119,738,1.8289104,OK
15387,00209120,737,1.8283272,OK
15388,00209121,737,1.8281041,OK
15389,00209122,733,1.8284539,OK
15390,00209123,742,1.829128,OK
15391,00209124,743,1.827973,OK
15392,00209125,743,1.8278648,OK
15393,00209126,741,1.8283355,OK
15394,00209127,742,1.8293848,OK
15395,00209128,738,1.8291988,OK
15396,00209129,736,1.8287058,OK
15397,00209130,738,1.8283132,OK
15398,00209131,745,1.8283187,OK
15399,00209132,737,1.8281664,OK
15400,00209133,741,1.8284308,OK
15401,00209134,750,1.8279539,OK
15402,00209135,740,1.8281623,OK
15403,00209136,748,1.8283587,OK
15404,00209137,743,1.8280168,OK
15405,00209138,748,1.8282554,OK
15406,00209139,743,1.8288331,OK
15407,00209140,728,1.8282961,OK
15408,00209141,724,1.8293289,OK
15409,00209142,732,1.8299664,OK
15410,00209143,749,1.8282918,OK
15411,00209144,742,1.8281307,OK
15412,00209145,749,1.8283209,OK
15413,00209146,746,1.828767,OK
15414,00209147,742,1.8280013,OK
15415,00209148,750,1.829027,OK
15416,00209149,744,1.8281136,OK
15417,00209150,753,1.827897,OK
15418,00209151,745,1.8286195,OK
15419,00209152,739,1.8288964,OK
15420,00209153,748,1.8284194,OK
15421,00209154,741,1.8281724,OK
15422,00209155,748,1.8283675,OK
15423,00209156,742,1.8285142,OK
15424,00209157,741,1.8282526,OK
15425,00209158,745,1.8283005,OK
15426,00209159,746,1.8283054,OK
15427,00209160,745,1.8286048,OK
15428,00209161,741,1.8285582,OK
15429,00209162,739,1.8280491,OK
15430,00209163,749,1.8287482,OK
15431,00209164,737,1.8281783,OK
15432,00209165,740,1.8282492,OK
15433,00209166,747,1.8281466,OK
15434,00209167,745,1.8298035,OK
15435,00209168,745,1.8287381,OK
15436,00209169,743,1.8287562,OK
15437,00209170,744,1.8286425,OK
15438,00209171,742,1.8282168,OK
15439,00209172,741,1.828279,OK
15440,00209173,740,1.8288432,OK
15441,00209174,746,1.8280088,OK
15442,00209175,737,1.8286945,OK
15443,00209176,748,1.8279014,OK
15444,00209177,743,1.8277851,OK
15445,00209178,745,1.8285202,OK
15446,00209179,749,1.8284428,OK
15447,00209180,745,1.8291776,OK
15448,00209181,743,1.8279899,OK
15449,00209182,744,1.828931,OK
15450,00209183,740,1.8285148,OK
15451,00209184,742,1.8284557,OK
15452,00209185,750,1.8281384,OK
15453,00209186,740,1.8281208,OK
15454,00209187,739,1.828314,OK
15455,00209188,748,1.8282503,OK
15456,00209189,742,1.8284796,OK
15457,00209190,740,1.8282001,OK
15458,00209191,746,1.8281593,OK
15459,00209192,734,1.8280537,OK
15460,00209193,744,1.828039,OK
15461,00209194,742,1.828061,OK
15462,00209195,738,1.8279272,OK
15463,00209196,750,1.8293135,OK
15464,00209197,739,1.8284204,OK
15465,00209198,720,1.8294004,OK
15466,00209199,720,1.8292273,OK
15467,00209200,710,1.8291373,OK
15468,00209201,721,1.8297068,OK
15469,00209202,730,1.8290865,OK
15470,00209203,737,1.8288392,OK
15471,00209204,739,1.8284954,OK
15472,00209205,740,1.8280832,OK
15473,00209206,738,1.8287674,OK
15474,00209207,743,1.8279834,OK
15475,00209208,742,1.8286968,OK
15476,00209209,744,1.8277737,OK
15477,00209210,738,1.8286772,OK
15478,00209211,737,1.8280876,OK
15479,00209212,739,1.8285722,OK
15480,00209213,741,1.8277636,OK
15481,00209214,741,1.8283701,OK
15482,00209215,741,1.8284904,OK
15483,00209216,738,1.8286828,OK
15484,00209217,743,1.8284851,OK
15485,00209218,731,1.8278824,OK
15486,00209219,736,1.8280052,OK
15487,00209220,738,1.8283179,OK
15488,00209221,738,1.8277584,OK
15489,00209222,732,1.8284267,OK
15490,00209223,746,1.8283685,OK
15491,00209224,747,1.827942,OK
15492,00209225,747,1.8281049,OK
15493,00209226,742,1.8277528,OK
15494,00209227,741,1.8292646,OK
15495,00209228,746,1.8280648,OK
15496,00209229,740,1.8279257,OK
15497,00209230,746,1.8292861,OK
15498,00209231,738,1.8278419,OK
15499,00209232,737,1.828396,OK
15500,00209233,741,1.8283824,OK
15501,00209234,738,1.8284235,OK
15502,00209235,735,1.8283037,OK
15503,00209236,740,1.8293332,OK
15504,00209237,743,1.828309,OK
15505,00209238,737,1.8284148,OK
15506,00209239,739,1.8276197,OK
15507,00209240,744,1.8281293,OK
15508,00209241,741,1.828118,OK
15509,00209242,737,1.8285961,OK
15510,00209243,739,1.8282017,OK
15511,00209244,743,1.8280911,OK
15512,00209245,744,1.8281085,OK
15513,00209246,743,1.8281347,OK
15514,00209247,735,1.8284367,OK
15515,00209248,740,1.8283025,OK
15516,00209249,743,1.8288696,OK
15517,00209250,739,1.8275112,OK
15518,00209251,742,1.8278173,OK
15519,00209252,741,1.8279891,OK
15520,00209253,741,1.8277845,OK
15521,00209254,740,1.8283731,OK
15522,00209255,735,1.8286047,OK
15523,00209256,744,1.8284206,OK
15524,00209257,739,1.8284448,OK
15525,00209258,744,1.8278387,OK
15526,00209259,739,1.828191,OK
15527,00209260,741,1.8284861,OK
15528,00209261,747,1.8284093,OK
15529,00209262,739,1.8279681,OK
15530,00209263,740,1.8280919,OK
15531,00209264,738,1.8277787,OK
15532,00209265,745,1.828458,OK
15533,00209266,742,1.8280072,OK
15534,00209267,740,1.8280092,OK
15535,00209268,737,1.8280419,OK
15536,00209269,746,1.8276353,OK
15537,00209270,740,1.8283015,OK
15538,00209271,744,1.8280543,OK
15539,00209272,744,1.8278668,OK
15540,00209273,738,1.8281007,OK
15541,00209274,740,1.828545,OK
15542,00209275,743,1.8286263,OK
15543,00209276,740,1.8282377,OK
15544,00209277,742,1.8285383,OK
15545,00209278,742,1.8293992,OK
