Point Cloud Intensity Analysis Report
==================================================
Generated: 2025-10-13 19:38:41
Data Path: /home/ailab/git/Team_2/Subin/OpenPCDet/data/custom_av/points
Total Files Analyzed: 28293

Summary by Frame ID Prefix:
------------------------------

Prefix 000:
  Files: 4939
  Mean Intensity: 0.2971
  Std Intensity: 0.0272
  Min Intensity: 0.2153
  Max Intensity: 0.3899

Prefix 001:
  Files: 1328
  Mean Intensity: 0.0690
  Std Intensity: 0.0182
  Min Intensity: 0.0393
  Max Intensity: 0.1248

Prefix 002:
  Files: 10907
  Mean Intensity: 0.0668
  Std Intensity: 0.0147
  Min Intensity: 0.0309
  Max Intensity: 0.1466

Prefix 003:
  Files: 1600
  Mean Intensity: 0.2348
  Std Intensity: 0.0164
  Min Intensity: 0.1803
  Max Intensity: 0.2841

Prefix 100:
  Files: 9519
  Mean Intensity: 0.1847
  Std Intensity: 0.1024
  Min Intensity: 0.0327
  Max Intensity: 0.3733


Detailed Results:
--------------------
Frame_ID	Prefix	Mean_Int	Std_Int	Min_Int	Max_Int	Num_Points
10003160	100	0.2100	0.1753	0.0000	0.9961	101252
10003161	100	0.2101	0.1766	0.0000	0.9961	101042
10003162	100	0.2099	0.1784	0.0000	0.9961	101003
10003163	100	0.2090	0.1781	0.0000	0.9961	101013
10003164	100	0.2092	0.1791	0.0000	0.9961	101216
10003165	100	0.2086	0.1800	0.0000	0.9961	101206
10003166	100	0.2086	0.1795	0.0000	0.9961	101317
10003167	100	0.2089	0.1796	0.0000	0.9961	101137
10003168	100	0.2087	0.1782	0.0000	0.9961	101019
10003169	100	0.2077	0.1774	0.0000	0.9961	101184
10003170	100	0.2071	0.1759	0.0000	0.9961	101244
10003171	100	0.2063	0.1751	0.0000	0.9961	101328
10003172	100	0.2066	0.1751	0.0000	0.9961	101223
10003173	100	0.2051	0.1735	0.0000	0.9961	101201
10003174	100	0.2051	0.1738	0.0000	0.9961	101141
10003175	100	0.2052	0.1735	0.0000	0.9961	101103
10003176	100	0.2044	0.1732	0.0000	0.9961	101113
10003177	100	0.2049	0.1739	0.0000	0.9961	100976
10003178	100	0.2051	0.1738	0.0000	0.9961	100937
10003179	100	0.2038	0.1724	0.0000	0.9961	101017
10003180	100	0.2039	0.1726	0.0000	0.9961	101096
10003181	100	0.2044	0.1722	0.0000	0.9961	101114
10003182	100	0.2050	0.1733	0.0000	0.9961	101110
10003183	100	0.2043	0.1715	0.0000	0.9961	101217
10003184	100	0.2044	0.1715	0.0000	0.9961	101270
10003185	100	0.2041	0.1704	0.0000	0.9961	101294
10003186	100	0.2037	0.1692	0.0000	0.9961	101355
10003187	100	0.2033	0.1682	0.0000	0.9961	101381
10003188	100	0.2033	0.1683	0.0000	0.9961	101500
10003189	100	0.2032	0.1678	0.0000	0.9961	101359
10003190	100	0.2030	0.1680	0.0000	0.9961	101427
10003191	100	0.2031	0.1682	0.0000	0.9961	101503
10003192	100	0.2033	0.1684	0.0000	0.9961	101476
10003193	100	0.2036	0.1700	0.0000	0.9961	101448
10003194	100	0.2036	0.1703	0.0000	0.9961	101347
10003195	100	0.2045	0.1714	0.0000	0.9961	101419
10003196	100	0.2047	0.1725	0.0000	0.9961	101552
10003197	100	0.2052	0.1743	0.0000	0.9961	101531
10003198	100	0.2053	0.1745	0.0000	0.9961	101655
10003199	100	0.2051	0.1735	0.0000	0.9961	101540
10003200	100	0.2048	0.1736	0.0000	0.9961	101485
10003201	100	0.2049	0.1733	0.0000	0.9961	101552
10003202	100	0.2045	0.1727	0.0000	0.9961	101448
10003203	100	0.2042	0.1715	0.0000	0.9961	101522
10003204	100	0.2037	0.1702	0.0000	0.9961	101540
10003205	100	0.2033	0.1691	0.0000	0.9961	101504
10003206	100	0.2031	0.1686	0.0000	0.9961	101471
10003207	100	0.2034	0.1692	0.0000	0.9961	101430
10003208	100	0.2028	0.1684	0.0000	0.9961	101459
10003209	100	0.2034	0.1686	0.0000	0.9961	101407
10003210	100	0.2026	0.1687	0.0000	0.9961	101464
10003211	100	0.2025	0.1691	0.0000	0.9961	101390
10003212	100	0.2027	0.1691	0.0000	0.9961	101302
10003213	100	0.2021	0.1691	0.0000	0.9961	101293
10003214	100	0.2035	0.1701	0.0000	0.9961	101297
10003215	100	0.2042	0.1708	0.0000	0.9961	101218
10003216	100	0.2037	0.1706	0.0000	0.9961	101281
10003217	100	0.2030	0.1699	0.0000	0.9961	101155
10003218	100	0.2034	0.1701	0.0000	0.9961	101171
10003219	100	0.2033	0.1699	0.0000	0.9961	101189
10003220	100	0.2033	0.1696	0.0000	0.9961	101284
10003221	100	0.2030	0.1687	0.0000	0.9961	101233
10003222	100	0.2027	0.1687	0.0000	0.9961	101225
10003223	100	0.2028	0.1687	0.0000	0.9961	101241
10003224	100	0.2025	0.1687	0.0000	0.9961	101275
10003225	100	0.2023	0.1682	0.0000	0.9961	101053
10003226	100	0.2026	0.1687	0.0000	0.9961	101160
10003227	100	0.2020	0.1674	0.0000	0.9961	101049
10003228	100	0.2016	0.1672	0.0000	0.9961	101027
10003229	100	0.2014	0.1675	0.0000	0.9961	101051
10003230	100	0.2017	0.1676	0.0000	0.9961	101057
10003231	100	0.2015	0.1676	0.0000	0.9961	100994
10003232	100	0.2052	0.1618	0.0000	0.9961	100684
10003233	100	0.2055	0.1623	0.0000	0.9961	100673
10003234	100	0.2058	0.1618	0.0000	0.9961	100518
10003235	100	0.2065	0.1629	0.0000	0.9961	100591
10003236	100	0.2062	0.1622	0.0000	0.9961	100590
10003237	100	0.2071	0.1626	0.0000	0.9961	100583
10003238	100	0.2070	0.1629	0.0000	0.9961	100539
10003239	100	0.2063	0.1621	0.0000	0.9961	100515
10003240	100	0.2063	0.1618	0.0000	0.9961	100555
10003241	100	0.2062	0.1618	0.0000	0.9961	100472
10003242	100	0.2068	0.1621	0.0000	0.9961	100533
10003243	100	0.2065	0.1620	0.0000	0.9961	100489
10003244	100	0.2066	0.1625	0.0000	0.9961	100554
10003245	100	0.2065	0.1618	0.0000	0.9961	100492
10003246	100	0.2064	0.1615	0.0000	0.9961	100475
10003247	100	0.2062	0.1620	0.0000	0.9961	100586
10003248	100	0.2067	0.1624	0.0000	0.9961	100596
10003249	100	0.2051	0.1604	0.0000	0.9961	100720
10003250	100	0.2063	0.1619	0.0000	0.9961	100593
10003251	100	0.2069	0.1615	0.0000	0.9961	100525
10003252	100	0.2064	0.1611	0.0000	0.9961	100492
10003253	100	0.2065	0.1611	0.0000	0.9961	100448
10003254	100	0.2070	0.1620	0.0000	0.9961	100501
10003255	100	0.2064	0.1612	0.0000	0.9961	100299
10003256	100	0.2070	0.1622	0.0000	0.9961	100280
10003257	100	0.2072	0.1617	0.0000	0.9961	100278
10003258	100	0.2074	0.1618	0.0000	0.9961	100421
10003259	100	0.2075	0.1628	0.0000	0.9961	100339
10003260	100	0.2078	0.1631	0.0000	0.9961	100332
10003261	100	0.2077	0.1635	0.0000	0.9961	100374
10003262	100	0.2068	0.1620	0.0000	0.9961	100207
10003263	100	0.2066	0.1622	0.0000	0.9961	100253
10003264	100	0.2063	0.1627	0.0000	0.9961	100234
10003265	100	0.2063	0.1622	0.0000	0.9961	100291
10003266	100	0.2062	0.1619	0.0000	0.9961	100247
10003267	100	0.2061	0.1620	0.0000	0.9961	100314
10003268	100	0.2064	0.1626	0.0000	0.9961	100342
10003269	100	0.2067	0.1634	0.0000	0.9961	100363
10003270	100	0.2069	0.1639	0.0000	0.9961	100436
10003271	100	0.2079	0.1652	0.0000	0.9961	100417
10003272	100	0.2085	0.1662	0.0000	0.9961	100404
10003273	100	0.2085	0.1669	0.0000	0.9961	100522
10003274	100	0.2084	0.1669	0.0000	0.9961	100327
10003275	100	0.2085	0.1661	0.0000	0.9961	100378
10003276	100	0.2079	0.1648	0.0000	0.9961	100467
10003277	100	0.2074	0.1639	0.0000	0.9961	100401
10003278	100	0.2073	0.1637	0.0000	0.9961	100428
10003279	100	0.2064	0.1621	0.0000	0.9961	100533
10003280	100	0.2068	0.1628	0.0000	0.9961	100523
10003281	100	0.2062	0.1618	0.0000	0.9961	100605
10003282	100	0.2058	0.1610	0.0000	0.9961	100533
10003283	100	0.2057	0.1609	0.0000	0.9961	100606
10003284	100	0.2059	0.1611	0.0000	0.9961	100572
10003285	100	0.2062	0.1611	0.0000	0.9961	100724
10003286	100	0.2057	0.1603	0.0000	0.9961	100696
10003287	100	0.2060	0.1605	0.0000	0.9961	100673
10003288	100	0.2064	0.1610	0.0000	0.9961	100670
10003289	100	0.2061	0.1603	0.0000	0.9961	100722
10003290	100	0.2062	0.1606	0.0000	0.9961	100761
10003291	100	0.2064	0.1606	0.0000	0.9961	100772
10003292	100	0.2073	0.1615	0.0000	0.9961	100775
10003293	100	0.2073	0.1617	0.0000	0.9961	100787
10003294	100	0.2078	0.1621	0.0000	0.9961	100904
10003295	100	0.2069	0.1615	0.0000	0.9961	101050
10003296	100	0.2078	0.1624	0.0000	0.9961	101193
10003297	100	0.2078	0.1620	0.0000	0.9961	101092
10003298	100	0.2083	0.1612	0.0000	0.9961	100775
10003299	100	0.2101	0.1632	0.0000	0.9961	100761
10003300	100	0.2095	0.1618	0.0000	0.9961	100536
10003301	100	0.2096	0.1617	0.0000	0.9961	100636
10003302	100	0.2102	0.1617	0.0000	0.9961	100647
10003303	100	0.2112	0.1627	0.0000	0.9961	100561
10003304	100	0.2111	0.1628	0.0000	0.9961	100557
10003305	100	0.2110	0.1620	0.0000	0.9961	100421
10003306	100	0.2126	0.1637	0.0000	0.9961	100440
10003307	100	0.2127	0.1638	0.0000	0.9961	100437
10003308	100	0.2145	0.1647	0.0000	0.9961	100257
10003309	100	0.2155	0.1658	0.0000	0.9961	100312
10003310	100	0.2170	0.1667	0.0000	0.9961	100351
10003311	100	0.2191	0.1683	0.0000	0.9961	100138
10003312	100	0.2211	0.1684	0.0000	0.9961	100191
10003313	100	0.2252	0.1702	0.0000	0.9961	100118
10003314	100	0.2330	0.1742	0.0000	0.9961	100243
10003315	100	0.2414	0.1774	0.0000	0.9961	100373
10003316	100	0.2499	0.1807	0.0000	0.9961	100634
10003317	100	0.2568	0.1835	0.0000	0.9961	100623
10003318	100	0.2699	0.2000	0.0000	0.9961	100933
10003319	100	0.2715	0.1998	0.0000	0.9961	101277
10003320	100	0.2739	0.2031	0.0000	0.9961	101288
10003321	100	0.2727	0.2006	0.0000	0.9961	101175
10003322	100	0.2664	0.1972	0.0000	0.9961	101329
10003323	100	0.2517	0.1906	0.0000	0.9961	101155
10003324	100	0.2364	0.1820	0.0000	0.9961	101082
10003325	100	0.2247	0.1710	0.0000	0.9961	100988
10003326	100	0.2186	0.1660	0.0000	0.9961	101096
10003327	100	0.2132	0.1650	0.0000	0.9961	101271
10003328	100	0.2096	0.1655	0.0000	0.9961	101137
10003329	100	0.2070	0.1641	0.0000	0.9961	101104
10003330	100	0.2075	0.1652	0.0000	0.9961	100965
10003331	100	0.2072	0.1654	0.0000	0.9961	101056
10003332	100	0.2065	0.1648	0.0000	0.9961	101506
10003333	100	0.2063	0.1644	0.0000	0.9961	101541
10003334	100	0.2072	0.1666	0.0000	0.9961	101747
10003335	100	0.2093	0.1694	0.0000	0.9961	101747
10003336	100	0.2079	0.1681	0.0000	0.9961	101830
10003337	100	0.2072	0.1667	0.0000	0.9961	101670
10003338	100	0.2083	0.1667	0.0000	0.9961	101606
10003339	100	0.2078	0.1659	0.0000	0.9961	101584
10003340	100	0.2078	0.1649	0.0000	0.9961	101558
10003341	100	0.2078	0.1651	0.0000	0.9961	101525
10003342	100	0.2072	0.1641	0.0000	0.9961	101483
10003343	100	0.2080	0.1648	0.0000	0.9961	101230
10003344	100	0.2081	0.1637	0.0000	0.9961	100911
10003345	100	0.2074	0.1627	0.0000	0.9961	100787
10003346	100	0.2083	0.1628	0.0000	0.9961	100800
10003347	100	0.2082	0.1629	0.0000	0.9961	100747
10003348	100	0.2082	0.1627	0.0000	0.9961	100715
10003349	100	0.2081	0.1618	0.0000	0.9961	100721
10003350	100	0.2087	0.1617	0.0000	0.9961	100590
10003351	100	0.2094	0.1630	0.0000	0.9961	100621
10003352	100	0.2098	0.1621	0.0000	0.9961	100581
10003353	100	0.2102	0.1623	0.0000	0.9961	100555
10003354	100	0.2108	0.1628	0.0000	0.9961	100475
10003355	100	0.2102	0.1624	0.0000	0.9961	100421
10003356	100	0.2103	0.1627	0.0000	0.9961	100394
10003357	100	0.2094	0.1625	0.0000	0.9961	100395
10003358	100	0.2105	0.1634	0.0000	0.9961	100360
10003359	100	0.2117	0.1643	0.0000	0.9961	100392
10003360	100	0.2111	0.1648	0.0000	0.9961	100353
10003361	100	0.2096	0.1650	0.0000	0.9961	100369
10003362	100	0.2081	0.1638	0.0000	0.9961	100402
10003363	100	0.2075	0.1624	0.0000	0.9961	100268
10003364	100	0.2070	0.1616	0.0000	0.9961	100342
10003365	100	0.2070	0.1613	0.0000	0.9961	100236
10003366	100	0.2071	0.1612	0.0000	0.9961	100270
10003367	100	0.2077	0.1622	0.0000	0.9961	100229
10003368	100	0.2078	0.1619	0.0000	0.9961	100316
10003369	100	0.2084	0.1627	0.0000	0.9961	100267
10003370	100	0.2078	0.1619	0.0000	0.9961	100287
10003371	100	0.2076	0.1617	0.0000	0.9961	100298
10003372	100	0.2069	0.1613	0.0000	0.9961	100339
10003373	100	0.2072	0.1615	0.0000	0.9961	100321
10003374	100	0.2069	0.1615	0.0000	0.9961	100246
10003375	100	0.2069	0.1615	0.0000	0.9961	100297
10003376	100	0.2063	0.1611	0.0000	0.9961	100169
10003377	100	0.2064	0.1613	0.0000	0.9961	100270
10003378	100	0.2066	0.1611	0.0000	0.9961	100262
10003379	100	0.2066	0.1615	0.0000	0.9961	100349
10003380	100	0.2058	0.1606	0.0000	0.9961	100259
10003381	100	0.2065	0.1608	0.0000	0.9961	100249
10003382	100	0.2063	0.1612	0.0000	0.9961	100108
10003383	100	0.2062	0.1613	0.0000	0.9961	100192
10003384	100	0.2063	0.1612	0.0000	0.9961	100087
10003385	100	0.2062	0.1609	0.0000	0.9961	100212
10003386	100	0.2067	0.1616	0.0000	0.9961	100083
10003387	100	0.2061	0.1610	0.0000	0.9961	100103
10003388	100	0.2063	0.1613	0.0000	0.9961	100033
10003389	100	0.2069	0.1618	0.0000	0.9961	99957
10003390	100	0.2069	0.1621	0.0000	0.9961	99969
10003391	100	0.2064	0.1615	0.0000	0.9961	99930
10003392	100	0.2073	0.1619	0.0000	0.9961	99941
10003393	100	0.2073	0.1626	0.0000	0.9961	99842
10003394	100	0.2074	0.1620	0.0000	0.9961	99809
10003395	100	0.2074	0.1625	0.0000	0.9961	99664
10003396	100	0.2073	0.1629	0.0000	0.9961	99701
10003397	100	0.2073	0.1631	0.0000	0.9961	99640
10003398	100	0.2076	0.1638	0.0000	0.9961	99652
10003399	100	0.2072	0.1639	0.0000	0.9961	99685
10003400	100	0.2074	0.1643	0.0000	0.9961	99728
10003401	100	0.2074	0.1646	0.0000	0.9961	99723
10003402	100	0.2077	0.1655	0.0000	0.9961	99764
10003403	100	0.2081	0.1655	0.0000	0.9961	99591
10003404	100	0.2082	0.1657	0.0000	0.9961	99632
10003405	100	0.2079	0.1658	0.0000	0.9961	99678
10003406	100	0.2083	0.1664	0.0000	0.9961	99687
10003407	100	0.2085	0.1668	0.0000	0.9961	99695
10003408	100	0.2084	0.1670	0.0000	0.9961	99730
10003409	100	0.2094	0.1674	0.0000	0.9961	99677
10003410	100	0.2085	0.1669	0.0000	0.9961	99674
10003411	100	0.2087	0.1668	0.0000	0.9961	99667
10003412	100	0.2089	0.1673	0.0000	0.9961	99732
10003413	100	0.2082	0.1663	0.0000	0.9961	99679
10003414	100	0.2084	0.1657	0.0000	0.9961	99728
10003415	100	0.2076	0.1650	0.0000	0.9961	99774
10003416	100	0.2073	0.1642	0.0000	0.9961	99734
10003417	100	0.2072	0.1640	0.0000	0.9961	99792
10003418	100	0.2070	0.1633	0.0000	0.9961	99639
10003419	100	0.2069	0.1630	0.0000	0.9961	99760
10003420	100	0.2067	0.1626	0.0000	0.9961	99720
10003421	100	0.2065	0.1625	0.0000	0.9961	99803
10003422	100	0.2071	0.1621	0.0000	0.9961	99679
10003423	100	0.2063	0.1616	0.0000	0.9961	99788
10003424	100	0.2064	0.1618	0.0000	0.9961	99772
10003425	100	0.2062	0.1612	0.0000	0.9961	99797
10003426	100	0.2066	0.1620	0.0000	0.9961	99808
10003427	100	0.2062	0.1616	0.0000	0.9961	99873
10003428	100	0.2061	0.1615	0.0000	0.9961	99931
10003429	100	0.2065	0.1611	0.0000	0.9961	99881
10003430	100	0.2065	0.1611	0.0000	0.9961	99781
10003431	100	0.2065	0.1612	0.0000	0.9961	99860
10003432	100	0.2018	0.1571	0.0000	0.9961	99561
10003433	100	0.2022	0.1575	0.0000	0.9961	99435
10003434	100	0.2024	0.1583	0.0000	0.9961	99403
10003435	100	0.2012	0.1566	0.0000	0.9961	99359
10003436	100	0.2019	0.1577	0.0000	0.9961	99267
10003437	100	0.2014	0.1585	0.0000	0.9961	99343
10003438	100	0.2016	0.1590	0.0000	0.9961	99210
10003439	100	0.2006	0.1586	0.0000	0.9961	99258
10003440	100	0.2013	0.1593	0.0000	0.9961	99322
10003441	100	0.2015	0.1595	0.0000	0.9961	99084
10003442	100	0.2010	0.1593	0.0000	0.9961	99065
10003443	100	0.2008	0.1599	0.0000	0.9961	99042
10003444	100	0.2009	0.1593	0.0000	0.9961	98956
10003445	100	0.1992	0.1578	0.0000	0.9961	99042
10003446	100	0.1994	0.1584	0.0000	0.9961	98954
10003447	100	0.1994	0.1588	0.0000	0.9961	98982
10003448	100	0.1996	0.1602	0.0000	0.9961	99026
10003449	100	0.1998	0.1597	0.0000	0.9961	98948
10003450	100	0.1994	0.1598	0.0000	0.9961	98840
10003451	100	0.1999	0.1608	0.0000	0.9961	98901
10003452	100	0.2003	0.1611	0.0000	0.9961	98803
10003453	100	0.2004	0.1609	0.0000	0.9961	98846
10003454	100	0.1998	0.1605	0.0000	0.9961	98890
10003455	100	0.1993	0.1601	0.0000	0.9961	98733
10003456	100	0.1991	0.1601	0.0000	0.9961	98661
10003457	100	0.2007	0.1615	0.0000	0.9961	98529
10003458	100	0.1998	0.1611	0.0000	0.9961	98407
10003459	100	0.2001	0.1615	0.0000	0.9961	98298
10003460	100	0.2006	0.1625	0.0000	0.9961	98230
10003461	100	0.2014	0.1633	0.0000	0.9961	98192
10003462	100	0.2023	0.1650	0.0000	0.9961	98399
10003463	100	0.2018	0.1640	0.0000	0.9961	98772
10003464	100	0.2021	0.1644	0.0000	0.9961	98602
10003465	100	0.2021	0.1643	0.0000	0.9961	98612
10003466	100	0.2024	0.1646	0.0000	0.9961	98695
10003467	100	0.2025	0.1639	0.0000	0.9961	98643
10003468	100	0.2034	0.1647	0.0000	0.9961	98648
10003469	100	0.2021	0.1641	0.0000	0.9961	98868
10003470	100	0.2022	0.1651	0.0000	0.9961	99029
10003471	100	0.2016	0.1652	0.0000	0.9961	99220
10003472	100	0.2024	0.1659	0.0000	0.9961	99409
10003473	100	0.2023	0.1665	0.0000	0.9961	99674
10003474	100	0.2026	0.1670	0.0000	0.9961	99451
10003475	100	0.2021	0.1659	0.0000	0.9961	99447
10003476	100	0.2006	0.1643	0.0000	0.9961	99534
10003477	100	0.2005	0.1640	0.0000	0.9961	99605
10003478	100	0.1997	0.1632	0.0000	0.9961	99734
10003479	100	0.1993	0.1620	0.0000	0.9961	99647
10003480	100	0.1990	0.1611	0.0000	0.9961	99455
10003481	100	0.1996	0.1609	0.0000	0.9961	99403
10003482	100	0.1991	0.1601	0.0000	0.9961	99373
10003483	100	0.1983	0.1596	0.0000	0.9961	99131
10003484	100	0.1978	0.1597	0.0000	0.9961	99304
10003485	100	0.1961	0.1580	0.0000	0.9961	99292
10003486	100	0.1955	0.1569	0.0000	0.9961	99177
10003487	100	0.1961	0.1584	0.0000	0.9961	99090
10003488	100	0.1964	0.1581	0.0000	0.9961	98898
10003489	100	0.1962	0.1577	0.0000	0.9961	99048
10003490	100	0.1943	0.1559	0.0000	0.9961	99284
10003491	100	0.1944	0.1565	0.0000	0.9961	99401
10003492	100	0.1962	0.1569	0.0000	0.9961	99069
10003493	100	0.1964	0.1574	0.0000	0.9961	99132
10003494	100	0.1963	0.1577	0.0000	0.9961	99081
10003495	100	0.1955	0.1556	0.0000	0.9961	99361
10003496	100	0.1947	0.1545	0.0000	0.9961	99529
10003497	100	0.1964	0.1557	0.0000	0.9961	99418
10003498	100	0.1976	0.1557	0.0000	0.9961	99014
10003499	100	0.1978	0.1561	0.0000	0.9961	99245
10003500	100	0.1967	0.1538	0.0000	0.9961	99321
10003501	100	0.1982	0.1542	0.0000	0.9961	99030
10003502	100	0.1993	0.1550	0.0000	0.9961	99067
10003503	100	0.1992	0.1540	0.0000	0.9961	99018
10003504	100	0.2003	0.1550	0.0000	0.9961	98783
10003505	100	0.2013	0.1548	0.0000	0.9961	98765
10003506	100	0.2028	0.1560	0.0000	0.9961	98683
10003507	100	0.2035	0.1567	0.0000	0.9961	98957
10003508	100	0.2045	0.1576	0.0000	0.9961	99176
10003509	100	0.2056	0.1582	0.0000	0.9961	99275
10003510	100	0.2075	0.1605	0.0000	0.9961	99014
10003511	100	0.2089	0.1605	0.0000	0.9961	99141
10003512	100	0.2111	0.1616	0.0000	0.9961	99232
10003513	100	0.2115	0.1624	0.0000	0.9961	99511
10003514	100	0.2118	0.1613	0.0000	0.9961	99302
10003515	100	0.2114	0.1609	0.0000	0.9961	99399
10003516	100	0.2116	0.1606	0.0000	0.9961	99464
10003517	100	0.2119	0.1618	0.0000	0.9961	99378
10003518	100	0.2138	0.1635	0.0000	0.9961	99628
10003519	100	0.2135	0.1622	0.0000	0.9961	99789
10003520	100	0.2126	0.1618	0.0000	0.9961	99567
10003521	100	0.2149	0.1645	0.0000	0.9961	99549
10003522	100	0.2161	0.1661	0.0000	0.9961	99368
10003523	100	0.2157	0.1667	0.0000	0.9961	99692
10003524	100	0.2158	0.1659	0.0000	0.9961	99909
10003525	100	0.2172	0.1666	0.0000	0.9961	99893
10003526	100	0.2184	0.1681	0.0000	0.9961	99912
10003527	100	0.2188	0.1686	0.0000	0.9961	100171
10003528	100	0.2197	0.1692	0.0000	0.9961	100508
10003529	100	0.2213	0.1705	0.0000	0.9961	100689
10003530	100	0.2216	0.1714	0.0000	0.9961	101015
10003531	100	0.2205	0.1711	0.0000	0.9961	100936
10003532	100	0.2204	0.1722	0.0000	0.9961	100892
10003533	100	0.2209	0.1721	0.0000	0.9961	101282
10003534	100	0.2208	0.1715	0.0000	0.9961	101466
10003535	100	0.2210	0.1717	0.0000	0.9961	101649
10003536	100	0.2214	0.1711	0.0000	0.9961	101735
10003537	100	0.2208	0.1684	0.0000	0.9961	101573
10003538	100	0.2213	0.1668	0.0000	0.9961	101537
10003539	100	0.2231	0.1664	0.0000	0.9961	101382
10003540	100	0.2228	0.1655	0.0000	0.9961	101481
10003541	100	0.2225	0.1642	0.0000	0.9961	101800
10003542	100	0.2221	0.1627	0.0000	0.9961	101829
10003543	100	0.2218	0.1620	0.0000	0.9961	102225
10003544	100	0.2232	0.1620	0.0000	0.9961	102163
10003545	100	0.2234	0.1608	0.0000	0.9961	102307
10003546	100	0.2255	0.1607	0.0000	0.9961	102398
10003547	100	0.2278	0.1619	0.0000	0.9961	102334
10003548	100	0.2303	0.1632	0.0000	0.9961	102258
10003549	100	0.2321	0.1628	0.0000	0.9961	102356
10003550	100	0.2348	0.1648	0.0000	0.9961	102867
10003551	100	0.2389	0.1657	0.0000	0.9961	103228
10003552	100	0.2422	0.1661	0.0000	0.9961	103386
10003553	100	0.2454	0.1677	0.0000	0.9961	103356
10003554	100	0.2468	0.1664	0.0000	0.9961	103509
10003555	100	0.2490	0.1672	0.0000	0.9961	103524
10003556	100	0.2502	0.1674	0.0000	0.9961	103323
10003557	100	0.2510	0.1679	0.0000	0.9961	103218
10003558	100	0.2522	0.1684	0.0000	0.9961	103275
10003559	100	0.2551	0.1683	0.0000	0.9961	103160
10003560	100	0.2579	0.1689	0.0000	0.9961	102912
10003561	100	0.2596	0.1695	0.0000	0.9961	103071
10003562	100	0.2609	0.1724	0.0000	0.9961	102844
10003563	100	0.2603	0.1728	0.0000	0.9961	102456
10003564	100	0.2596	0.1729	0.0000	0.9961	102327
10003565	100	0.2611	0.1738	0.0000	0.9961	101736
10003566	100	0.2640	0.1769	0.0000	0.9961	101468
10003567	100	0.2616	0.1738	0.0000	0.9961	101564
10003568	100	0.2592	0.1690	0.0000	0.9961	101774
10003569	100	0.2583	0.1671	0.0000	0.9961	102132
10003570	100	0.2586	0.1663	0.0000	0.9961	102451
10003571	100	0.2598	0.1678	0.0000	0.9961	102918
10003572	100	0.2584	0.1674	0.0000	0.9961	102708
10003573	100	0.2564	0.1666	0.0000	0.9961	102195
10003574	100	0.2555	0.1686	0.0000	0.9961	102263
10003575	100	0.2545	0.1700	0.0000	0.9961	102840
10003576	100	0.2549	0.1754	0.0000	0.9961	103151
10003577	100	0.2556	0.1790	0.0000	0.9961	103555
10003578	100	0.2578	0.1805	0.0000	0.9961	103890
10003579	100	0.2576	0.1806	0.0000	0.9961	104010
10003580	100	0.2580	0.1804	0.0000	0.9961	103842
10003581	100	0.2594	0.1804	0.0000	0.9961	103924
10003582	100	0.2596	0.1788	0.0000	0.9961	104227
10003583	100	0.2595	0.1779	0.0000	0.9961	104221
10003584	100	0.2564	0.1727	0.0000	0.9961	104150
10003585	100	0.2563	0.1709	0.0000	0.9961	104385
10003586	100	0.2569	0.1672	0.0000	0.9961	104230
10003587	100	0.2596	0.1645	0.0000	0.9961	103950
10003588	100	0.2601	0.1623	0.0000	0.9961	103872
10003589	100	0.2619	0.1611	0.0000	0.9961	103772
10003590	100	0.2616	0.1597	0.0000	0.9961	103397
10003591	100	0.2623	0.1578	0.0000	0.9961	103372
10003592	100	0.2628	0.1566	0.0000	0.9961	103650
10003593	100	0.2626	0.1566	0.0000	0.9961	103391
10003594	100	0.2623	0.1547	0.0000	0.9961	103455
10003595	100	0.2640	0.1548	0.0000	0.9961	103428
10003596	100	0.2645	0.1550	0.0000	0.9961	103588
10003597	100	0.2647	0.1538	0.0000	0.9961	103686
10003598	100	0.2652	0.1539	0.0000	0.9961	103824
10003599	100	0.2646	0.1539	0.0000	0.9961	103789
10003600	100	0.2645	0.1544	0.0000	0.9961	103857
10003601	100	0.2656	0.1558	0.0000	0.9961	103825
10003602	100	0.2669	0.1567	0.0000	0.9961	104077
10003603	100	0.2674	0.1568	0.0000	0.9961	103938
10003604	100	0.2700	0.1578	0.0000	0.9961	104092
10003605	100	0.2709	0.1601	0.0000	0.9961	104245
10003606	100	0.2716	0.1606	0.0000	0.9961	104205
10003607	100	0.2706	0.1606	0.0000	0.9961	104308
10003608	100	0.2669	0.1607	0.0000	0.9961	104168
10003609	100	0.2634	0.1603	0.0000	0.9961	104156
10003610	100	0.2620	0.1619	0.0000	0.9961	104060
10003611	100	0.2625	0.1629	0.0000	0.9961	104020
10003612	100	0.2627	0.1667	0.0000	0.9961	104126
10003613	100	0.2596	0.1686	0.0000	0.9961	104056
10003614	100	0.2570	0.1703	0.0000	0.9961	103889
10003615	100	0.2552	0.1667	0.0000	0.9961	103720
10003616	100	0.2537	0.1627	0.0000	0.9961	103731
10003617	100	0.2529	0.1596	0.0000	0.9961	103641
10003618	100	0.2536	0.1594	0.0000	0.9961	103804
10003619	100	0.2583	0.1590	0.0000	0.9961	103519
10003620	100	0.2588	0.1575	0.0000	0.9961	103465
10003621	100	0.2561	0.1566	0.0000	0.9961	103492
10003622	100	0.2565	0.1575	0.0000	0.9961	103452
10003623	100	0.2570	0.1574	0.0000	0.9961	103471
